Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2140188217163086	0	26.181818	11.460522	67.0	10.0	26.181818181818183	11.460522044190819	2016	2016
4.269204139709473	1	23.241379	3.9681652	38.0	17.0	23.24137931034483	3.968165033070939	2022	4038
5.311665058135986	2	78.26923	19.144304	137.0	53.0	78.26923076923077	19.144305625167565	2035	6073
6.396699905395508	3	70.17242	7.115156	92.0	56.0	70.17241379310344	7.115156069809066	2035	8108
7.554680824279785	4	53.473682	10.641866	82.0	39.0	53.473684210526315	10.641865789382253	2032	10140
8.569226026535034	5	34.74138	11.080521	63.0	12.0	34.741379310344826	11.080520877877952	2015	12155
9.704384088516235	6	17.136753	7.4626207	44.0	9.0	17.136752136752136	7.462620220974362	2005	14160
10.6352698802948	7	20.30303	10.174691	52.0	9.0	20.303030303030305	10.174690867618878	2010	16170
11.701788902282715	8	38.615383	14.636826	82.0	12.0	38.61538461538461	14.63682637700306	2008	18178
12.692630052566528	9	58.657143	12.821729	98.0	36.0	58.65714285714286	12.821729005632491	2053	20231
13.73427700996399	10	71.5	19.450487	106.0	47.0	71.5	19.450486589579928	2002	22233
14.942154169082642	11	109.1579	18.547983	136.0	78.0	109.15789473684211	18.547983740315953	2074	24307
16.264620780944824	12	147.42857	39.23685	228.0	91.0	147.42857142857142	39.23685273113655	2064	26371
17.90568709373474	13	178.75	36.217228	284.0	145.0	178.75	36.217226564164186	2145	28516
19.08042883872986	14	127.25	9.072623	141.0	110.0	127.25	9.072623655812027	2036	30552
20.10965585708618	15	101.0	4.312772	114.0	94.0	101.0	4.312771730569565	2020	32572
21.226063013076782	16	93.545456	4.736006	102.0	85.0	93.54545454545455	4.736005919138584	2058	34630
22.3486909866333	17	81.32	2.2039964	86.0	78.0	81.32	2.2039963702329457	2033	36663
23.371196031570435	18	70.68965	1.4879619	74.0	67.0	70.6896551724138	1.4879620007166496	2050	38713
24.341024160385132	19	68.4	1.6653329	72.0	65.0	68.4	1.6653327995729061	2052	40765
25.180396795272827	20	16.0	6.97615	41.0	5.0	16.0	6.97614984548545	2016	42781
26.154945135116577	21	64.28125	3.6931894	69.0	47.0	64.28125	3.6931894667752965	2057	44838
27.094892024993896	22	66.9	1.8681543	70.0	62.0	66.9	1.8681541692269406	2007	46845
28.068403005599976	23	74.81481	3.1627114	81.0	66.0	74.81481481481481	3.1627114133643253	2020	48865
29.178316831588745	24	80.96	4.0642834	91.0	72.0	80.96	4.064283454681772	2024	50889
30.36641502380371	25	92.90909	5.142594	105.0	84.0	92.9090909090909	5.142594772265801	2044	52933
31.50130319595337	26	104.85	13.027951	143.0	83.0	104.85	13.027950721429676	2097	55030
32.655587911605835	27	119.411766	31.717611	223.0	97.0	119.41176470588235	31.717612148697842	2030	57060
34.02900791168213	28	125.47059	30.526976	205.0	88.0	125.47058823529412	30.526974854571264	2133	59193
35.2374370098114	29	121.94118	16.10433	161.0	95.0	121.94117647058823	16.10433112454094	2073	61266
36.4363009929657	30	109.57895	19.553747	145.0	81.0	109.57894736842105	19.553747223254014	2082	63348
37.51566290855408	31	101.25	17.69993	160.0	86.0	101.25	17.699929378390188	2025	65373
38.61166286468506	32	103.3	14.577722	133.0	82.0	103.3	14.57772273024837	2066	67439
39.70189094543457	33	119.411766	14.87619	159.0	96.0	119.41176470588235	14.876190307410152	2030	69469
40.77618908882141	34	127.25	24.43742	182.0	94.0	127.25	24.437420076595647	2036	71505
41.867300033569336	35	119.29412	22.89558	192.0	93.0	119.29411764705883	22.895580631570525	2028	73533
43.042990922927856	36	118.27778	30.125303	202.0	83.0	118.27777777777777	30.1253041580875	2129	75662
44.37985110282898	37	130.3125	24.84381	181.0	89.0	130.3125	24.84380896219418	2085	77747
45.448935985565186	38	122.70588	23.795116	164.0	83.0	122.70588235294117	23.79511740792105	2086	79833
46.515543937683105	39	91.36364	25.985216	150.0	51.0	91.36363636363636	25.985215122424474	2010	81843
47.427595138549805	40	58.54286	18.035429	100.0	31.0	58.542857142857144	18.03542998361496	2049	83892
48.25268483161926	41	56.75	15.228582	94.0	33.0	56.75	15.22858241013333	2043	85935
49.16167616844177	42	50.775	19.167013	94.0	20.0	50.775	19.167012678036187	2031	87966
50.26589393615723	43	51.51282	20.111067	119.0	22.0	51.51282051282051	20.11106570621207	2009	89975
51.24750804901123	44	59.52941	17.11421	102.0	34.0	59.529411764705884	17.114210287700285	2024	91999
52.234009981155396	45	60.02941	19.854595	116.0	27.0	60.029411764705884	19.854596880849485	2041	94040
53.15137600898743	46	72.60714	18.387377	110.0	45.0	72.60714285714286	18.38737782461942	2033	96073
54.17428803443909	47	102.9	38.387367	245.0	56.0	102.9	38.387367713871704	2058	98131
55.36240100860596	48	118.55556	21.858692	171.0	85.0	118.55555555555556	21.858693216562664	2134	100265
56.65864706039429	49	131.125	38.460815	246.0	93.0	131.125	38.46081609898573	2098	102363
57.87137007713318	50	117.166664	17.553886	169.0	91.0	117.16666666666667	17.553885293258837	2109	104472
58.89235496520996	51	108.947365	14.438522	156.0	95.0	108.94736842105263	14.43852188166863	2070	106542
59.95317196846008	52	106.05	14.823883	162.0	88.0	106.05	14.823882757226597	2121	108663
