Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0118069648742676	0	27.35135	15.902094	71.0	10.0	27.35135135135135	15.902092699638734	1012	1012
1.752061128616333	1	28.828571	19.79103	109.0	9.0	28.82857142857143	19.791030745243756	1009	2021
2.3339791297912598	2	26.736841	11.3917885	50.0	11.0	26.736842105263158	11.391788849236786	1016	3037
2.906036853790283	3	32.1875	23.606722	111.0	11.0	32.1875	23.606722427096905	1030	4067
3.38637113571167	4	30.411764	15.033526	81.0	10.0	30.41176470588235	15.0335265461975	1034	5101
3.916297197341919	5	32.15625	18.19703	89.0	9.0	32.15625	18.197028217197992	1029	6130
4.470357894897461	6	31.75	18.31154	94.0	11.0	31.75	18.31154007722999	1016	7146
4.99626898765564	7	39.115383	18.581064	95.0	14.0	39.11538461538461	18.58106340228576	1017	8163
5.412422180175781	8	36.607143	17.423998	90.0	18.0	36.607142857142854	17.423996764959124	1025	9188
5.901437044143677	9	37.88889	16.049307	65.0	14.0	37.888888888888886	16.049306742460256	1023	10211
6.334007978439331	10	38.296295	18.70594	106.0	13.0	38.2962962962963	18.7059404603137	1034	11245
6.8417041301727295	11	53.473682	27.133917	127.0	15.0	53.473684210526315	27.133914341267175	1016	12261
7.370023250579834	12	45.545456	17.408794	90.0	16.0	45.54545454545455	17.408794205874205	1002	13263
7.880756855010986	13	44.739132	24.917635	109.0	16.0	44.73913043478261	24.91763369200763	1029	14292
8.473358154296875	14	40.8	11.139121	75.0	22.0	40.8	11.139120252515456	1020	15312
9.303130149841309	15	58.444443	21.610754	86.0	11.0	58.44444444444444	21.610754067316222	1052	16364
9.854433059692383	16	48.714287	20.213486	94.0	16.0	48.714285714285715	20.213486438850804	1023	17387
10.388350248336792	17	50.55	16.895191	86.0	23.0	50.55	16.895191623654345	1011	18398
11.145106077194214	18	56.444443	27.045685	133.0	21.0	56.44444444444444	27.045686084891045	1016	19414
11.859196186065674	19	47.666668	18.989555	93.0	18.0	47.666666666666664	18.989554355044106	1001	20415
12.561618089675903	20	53.3	18.724585	88.0	21.0	53.3	18.724582772387745	1066	21481
13.19660210609436	21	60.117645	36.751762	181.0	20.0	60.11764705882353	36.751762427433206	1022	22503
13.700465202331543	22	60.17647	20.396755	115.0	27.0	60.1764705882353	20.396756645626276	1023	23526
14.310396194458008	23	60.764706	28.84549	119.0	27.0	60.76470588235294	28.845489833542853	1033	24559
14.91427206993103	24	72.066666	33.495205	153.0	30.0	72.06666666666666	33.495206953964164	1081	25640
15.511998891830444	25	56.88889	19.25527	92.0	26.0	56.888888888888886	19.255270242163974	1024	26664
16.105015993118286	26	66.1875	35.937824	179.0	27.0	66.1875	35.93782608547713	1059	27723
16.693074226379395	27	63.117645	34.70698	183.0	26.0	63.11764705882353	34.70697904548403	1073	28796
17.22336721420288	28	65.125	25.46781	127.0	24.0	65.125	25.4678105654962	1042	29838
17.80586528778076	29	59.333332	25.540817	130.0	26.0	59.333333333333336	25.540817005987364	1068	30906
18.345339059829712	30	81.07692	42.452618	164.0	14.0	81.07692307692308	42.4526189070946	1054	31960
18.916015148162842	31	64.6875	23.787388	103.0	27.0	64.6875	23.787388333947046	1035	32995
19.646177053451538	32	71.85714	24.023373	131.0	33.0	71.85714285714286	24.023372972578013	1006	34001
20.19718289375305	33	74.5	33.761242	141.0	40.0	74.5	33.76124151407097	1043	35044
21.205577850341797	34	89.166664	39.84728	177.0	37.0	89.16666666666667	39.84727789392339	1070	36114
22.01208996772766	35	88.416664	50.281635	200.0	30.0	88.41666666666667	50.28163735953271	1061	37175
22.728026151657104	36	94.09091	38.932236	180.0	35.0	94.0909090909091	38.93223610665669	1035	38210
23.34810996055603	37	94.63636	20.868736	125.0	68.0	94.63636363636364	20.868735760256417	1041	39251
23.97306203842163	38	101.8	35.70098	161.0	52.0	101.8	35.70098037869548	1018	40269
24.773869037628174	39	122.333336	49.159603	187.0	44.0	122.33333333333333	49.15960401250875	1101	41370
25.47364902496338	40	147.14285	59.83651	200.0	34.0	147.14285714285714	59.836511957711124	1030	42400
26.4084529876709	41	166.85715	34.962955	200.0	100.0	166.85714285714286	34.96295415529566	1168	43568
27.222530126571655	42	150.0	47.788223	200.0	77.0	150.0	47.788223295225	1050	44618
28.05827307701111	43	164.85715	51.27636	200.0	65.0	164.85714285714286	51.27636206013887	1154	45772
28.94842791557312	44	156.14285	32.308464	200.0	95.0	156.14285714285714	32.308462276838206	1093	46865
29.872129917144775	45	161.57143	31.281475	200.0	118.0	161.57142857142858	31.28147394616977	1131	47996
30.73068404197693	46	190.66667	20.869968	200.0	144.0	190.66666666666666	20.86996778999804	1144	49140
31.55649209022522	47	156.57143	53.61465	200.0	41.0	156.57142857142858	53.614649231762186	1096	50236
32.395074129104614	48	176.33333	34.72111	200.0	113.0	176.33333333333334	34.721111093332766	1058	51294
33.12413501739502	49	170.5	29.842642	200.0	132.0	170.5	29.84264286777117	1023	52317
33.924617290496826	50	164.71428	41.934353	200.0	100.0	164.71428571428572	41.93435102536306	1153	53470
34.660776138305664	51	175.83333	34.23651	200.0	124.0	175.83333333333334	34.23651397103521	1055	54525
35.536147117614746	52	197.5	5.59017	200.0	185.0	197.5	5.5901699437494745	1185	55710
36.423272132873535	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	56910
37.217113971710205	54	187.5	18.509007	200.0	153.0	187.5	18.509006816502428	1125	58035
38.17871308326721	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	59235
