Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.0978569984436035	0	17.769503	7.6483016	51.0	8.0	17.76950354609929	7.648301561445529	5011	5011
3.8369388580322266	1	19.896826	9.898957	70.0	9.0	19.896825396825395	9.89895726838235	5014	10025
5.683655738830566	2	22.594595	10.520575	76.0	9.0	22.594594594594593	10.520574761110485	5016	15041
7.646299839019775	3	24.086538	13.186976	96.0	9.0	24.08653846153846	13.186976804731277	5010	20051
9.805691719055176	4	25.363636	13.082454	75.0	9.0	25.363636363636363	13.082453778931137	5022	25073
12.962904691696167	5	27.440218	14.785668	90.0	10.0	27.440217391304348	14.78566844133497	5049	30122
15.440994024276733	6	31.30625	14.999998	85.0	9.0	31.30625	14.999998697916611	5009	35131
17.898462772369385	7	34.394558	17.282982	99.0	10.0	34.394557823129254	17.282982004889963	5056	40187
19.78725290298462	8	35.992805	19.413893	140.0	9.0	35.992805755395686	19.413892675565716	5003	45190
21.87933897972107	9	37.11111	19.282948	134.0	9.0	37.111111111111114	19.282948393993905	5010	50200
23.978643894195557	10	38.166668	19.527435	118.0	12.0	38.166666666666664	19.52743472836888	5038	55238
25.945863962173462	11	43.50435	20.485147	109.0	12.0	43.504347826086956	20.48514792341599	5003	60241
27.93831491470337	12	40.136	17.721556	121.0	14.0	40.136	17.721554785063304	5017	65258
30.03994083404541	13	42.512604	19.816751	141.0	13.0	42.51260504201681	19.81675106129965	5059	70317
32.17663097381592	14	48.25	23.547314	137.0	12.0	48.25	23.54731325519881	5018	75335
34.161176681518555	15	47.42453	22.362345	130.0	13.0	47.424528301886795	22.36234542041664	5027	80362
36.27804899215698	16	47.028038	19.945467	126.0	14.0	47.02803738317757	19.945466748403923	5032	85394
38.23244881629944	17	47.093456	21.10124	114.0	14.0	47.09345794392523	21.101239149635276	5039	90433
40.368178844451904	18	49.911766	21.521126	132.0	20.0	49.911764705882355	21.521126392443744	5091	95524
42.532755851745605	19	50.36	20.797365	132.0	18.0	50.36	20.79736521773852	5036	100560
44.67063784599304	20	52.68421	21.25101	137.0	19.0	52.68421052631579	21.251012685662886	5005	105565
46.61903786659241	21	49.524754	20.134495	108.0	20.0	49.524752475247524	20.134495329321126	5002	110567
48.8046977519989	22	57.816093	26.385963	134.0	14.0	57.81609195402299	26.385963150770966	5030	115597
50.88112783432007	23	51.34694	17.712616	121.0	14.0	51.3469387755102	17.712616304295373	5032	120629
52.990832805633545	24	57.329544	23.645931	135.0	23.0	57.32954545454545	23.645930646879282	5045	125674
55.14095997810364	25	60.421688	22.216957	132.0	17.0	60.42168674698795	22.2169589418706	5015	130689
57.24460172653198	26	56.840908	25.725334	139.0	10.0	56.84090909090909	25.725335214547282	5002	135691
59.41579794883728	27	60.345238	23.631847	141.0	20.0	60.345238095238095	23.631845970870106	5069	140760
61.62200593948364	28	63.075	21.871656	130.0	26.0	63.075	21.87165688739653	5046	145806
63.88437867164612	29	58.697674	23.2994	110.0	16.0	58.69767441860465	23.29940101408032	5048	150854
66.00719690322876	30	57.715908	21.555925	109.0	23.0	57.71590909090909	21.555925605712414	5079	155933
68.2294328212738	31	64.21519	25.897396	163.0	30.0	64.21518987341773	25.897397790236	5073	161006
70.31138300895691	32	64.03797	20.534899	111.0	22.0	64.0379746835443	20.534899615708063	5059	166065
73.00769567489624	33	62.60494	23.23401	159.0	18.0	62.60493827160494	23.234010305427965	5071	171136
75.38980197906494	34	68.22973	25.725445	155.0	28.0	68.22972972972973	25.725446071985413	5049	176185
77.77091574668884	35	66.93421	24.776016	130.0	23.0	66.9342105263158	24.77601531528117	5087	181272
79.97834968566895	36	69.16438	27.057024	152.0	14.0	69.16438356164383	27.057024357562995	5049	186321
82.3039779663086	37	65.818184	25.150314	144.0	23.0	65.81818181818181	25.15031551929695	5068	191389
84.60742783546448	38	71.58572	28.160505	175.0	24.0	71.58571428571429	28.160505706266232	5011	196400
86.76831102371216	39	68.69863	20.875814	121.0	30.0	68.6986301369863	20.87581344917058	5015	201415
88.93503093719482	40	64.35443	23.346071	143.0	24.0	64.35443037974683	23.34606896391634	5084	206499
91.11042189598083	41	70.0	25.436195	142.0	26.0	70.0	25.436194683953808	5040	211539
93.51877975463867	42	75.878784	30.49715	170.0	35.0	75.87878787878788	30.497150960582864	5008	216547
95.68631196022034	43	77.15385	24.259007	158.0	36.0	77.15384615384616	24.259006745619736	5015	221562
97.99681282043457	44	71.56338	23.581882	137.0	25.0	71.56338028169014	23.581881559143458	5081	226643
100.32547187805176	45	76.469696	21.552065	131.0	39.0	76.46969696969697	21.55206500474557	5047	231690
102.87305283546448	46	78.421875	32.630413	200.0	27.0	78.421875	32.630413673203336	5019	236709
105.3357937335968	47	81.0	26.101755	147.0	40.0	81.0	26.101754487037596	5103	241812
107.88679075241089	48	84.86441	32.29129	188.0	29.0	84.86440677966101	32.291289494079706	5007	246819
110.1542546749115	49	75.954544	32.62711	200.0	34.0	75.95454545454545	32.62710892669776	5013	251832
112.84008383750916	50	88.74138	38.440533	200.0	38.0	88.74137931034483	38.44053192463948	5147	256979
115.42316174507141	51	88.42105	37.66517	200.0	28.0	88.42105263157895	37.665167196557064	5040	262019
117.85384392738342	52	93.75926	32.046227	200.0	51.0	93.75925925925925	32.04622540041598	5063	267082
120.49590396881104	53	98.52941	37.51776	200.0	33.0	98.52941176470588	37.517762037219526	5025	272107
123.16879892349243	54	104.375	37.118404	200.0	43.0	104.375	37.11840569941908	5010	277117
