Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8841006755828857	0	17.769503	7.6483016	51.0	8.0	17.76950354609929	7.648301561445529	5011	5011
4.168133735656738	1	19.136883	9.672404	66.0	8.0	19.136882129277566	9.672404446122819	5033	10044
5.941330909729004	2	20.945833	10.139916	75.0	8.0	20.945833333333333	10.139916138980418	5027	15071
7.831891775131226	3	23.725119	12.600695	78.0	8.0	23.725118483412324	12.60069524750753	5006	20077
9.50348687171936	4	24.841583	14.368718	80.0	9.0	24.84158415841584	14.368717859850499	5018	25095
10.973316669464111	5	26.555555	13.051113	71.0	10.0	26.555555555555557	13.051113732739555	5019	30114
12.65596890449524	6	30.345455	14.849	86.0	8.0	30.345454545454544	14.84899937265626	5007	35121
14.057552814483643	7	32.642857	18.650818	147.0	9.0	32.642857142857146	18.65081683090881	5027	40148
15.428072929382324	8	35.0625	18.178978	94.0	8.0	35.0625	18.178978530617904	5049	45197
16.874761819839478	9	37.22222	18.6935	126.0	12.0	37.22222222222222	18.6934992331625	5025	50222
19.339364767074585	10	39.825397	19.066334	121.0	11.0	39.82539682539682	19.066333399135086	5018	55240
21.03804898262024	11	41.75	22.630087	115.0	11.0	41.75	22.630086905121097	5010	60250
22.549102783203125	12	41.371902	18.239513	115.0	12.0	41.37190082644628	18.23951401746961	5006	65256
24.04941487312317	13	43.293102	19.284628	134.0	13.0	43.293103448275865	19.284627271204865	5022	70278
25.540265798568726	14	44.350876	21.864809	155.0	13.0	44.35087719298246	21.864808886692447	5056	75334
27.077601671218872	15	47.24528	19.88733	107.0	12.0	47.24528301886792	19.88732948327915	5008	80342
28.62994360923767	16	51.17347	23.53288	130.0	16.0	51.173469387755105	23.532879955155444	5015	85357
30.113375902175903	17	52.520832	23.86681	116.0	14.0	52.520833333333336	23.866808877020453	5042	90399
32.035934925079346	18	52.76842	22.706112	118.0	14.0	52.76842105263158	22.70610983463954	5013	95412
33.53206181526184	19	54.98901	20.101114	108.0	24.0	54.989010989010985	20.101115001327226	5004	100416
35.06534767150879	20	53.32979	23.831137	141.0	11.0	53.329787234042556	23.831138354553683	5013	105429
36.58644080162048	21	51.742268	19.760567	110.0	12.0	51.74226804123711	19.760565932938498	5019	110448
37.98020577430725	22	54.268818	19.004889	115.0	15.0	54.26881720430107	19.004888892777057	5047	115495
39.363330602645874	23	53.967743	21.461369	123.0	20.0	53.96774193548387	21.46136895136785	5019	120514
40.83627963066101	24	59.270588	25.508194	162.0	22.0	59.27058823529412	25.50819394777899	5038	125552
42.205944776535034	25	58.15116	21.564137	130.0	23.0	58.151162790697676	21.5641376718764	5001	130553
43.699978828430176	26	62.06173	28.662508	200.0	15.0	62.06172839506173	28.662508604129304	5027	135580
45.2669358253479	27	65.766235	23.643398	125.0	23.0	65.76623376623377	23.64339841082254	5064	140644
46.840160846710205	28	63.848103	26.53018	154.0	21.0	63.848101265822784	26.530177995936523	5044	145688
48.30878782272339	29	62.5125	25.685596	169.0	25.0	62.5125	25.685596036494854	5001	150689
49.77242183685303	30	61.925926	22.792017	159.0	22.0	61.925925925925924	22.792016025640024	5016	155705
51.166024923324585	31	70.92958	27.11443	138.0	20.0	70.92957746478874	27.11442833188865	5036	160741
52.60472393035889	32	64.379745	22.98117	149.0	22.0	64.37974683544304	22.981172149253595	5086	165827
54.06171488761902	33	62.6625	24.339754	142.0	26.0	62.6625	24.33975336255485	5013	170840
55.56928777694702	34	76.378784	35.86919	193.0	24.0	76.37878787878788	35.8691921289748	5041	175881
57.17128777503967	35	73.0	29.73555	165.0	29.0	73.0	29.735549407245273	5037	180918
58.71059989929199	36	72.4	28.566414	160.0	28.0	72.4	28.566413845633473	5068	185986
61.02283787727356	37	73.710144	29.425959	164.0	30.0	73.71014492753623	29.425957903349904	5086	191072
63.08156371116638	38	74.391304	31.01249	200.0	29.0	74.3913043478261	31.012488083661662	5133	196205
64.74261975288391	39	78.828125	28.879898	193.0	25.0	78.828125	28.87989930703317	5045	201250
66.25175189971924	40	76.893936	25.308477	143.0	38.0	76.89393939393939	25.308477911129803	5075	206325
67.73090982437134	41	79.79365	27.537657	200.0	37.0	79.7936507936508	27.537656025343157	5027	211352
69.33097290992737	42	90.83929	33.091743	185.0	40.0	90.83928571428571	33.09174302802216	5087	216439
70.92514085769653	43	97.5	36.91232	200.0	43.0	97.5	36.91231814407259	5070	221509
72.37957787513733	44	94.51852	31.285864	183.0	43.0	94.51851851851852	31.28586282364652	5104	226613
73.90143990516663	45	97.66038	41.014927	200.0	27.0	97.66037735849056	41.014927515514195	5176	231789
75.69167995452881	46	99.37255	37.282158	200.0	33.0	99.37254901960785	37.282157212850166	5068	236857
77.29481983184814	47	103.57143	42.831898	200.0	35.0	103.57142857142857	42.83189732630845	5075	241932
78.72366380691528	48	112.04444	37.52922	200.0	35.0	112.04444444444445	37.52922153650143	5042	246974
80.25932884216309	49	118.37209	42.982975	200.0	37.0	118.37209302325581	42.982972970546086	5090	252064
81.78830480575562	50	125.5	43.28106	200.0	52.0	125.5	43.281058212571466	5020	257084
83.34795069694519	51	143.30556	43.590786	200.0	65.0	143.30555555555554	43.59078613425627	5159	262243
84.77733397483826	52	162.12903	34.260612	200.0	106.0	162.1290322580645	34.260615906449814	5026	267269
86.23113083839417	53	185.46428	26.41358	200.0	106.0	185.46428571428572	26.413581656382142	5193	272462
87.74401378631592	54	186.74074	24.867937	200.0	110.0	186.74074074074073	24.867936507035918	5042	277504
